# timestamp tx ty tz qx qy qz qw
1679941061.975000 -55.368875 -0.207723 49.102475 -0.011846 0.689408 0.022758 0.723919
1679941062.040000 -55.884514 -0.230820 48.245981 -0.014186 0.683657 0.022349 0.729324
1679941062.075000 -56.862986 -0.168082 48.442596 -0.012761 0.682542 0.025408 0.730293
1679941062.142000 -56.553056 -0.106995 49.391390 -0.009447 0.690260 0.031089 0.722831
1679941062.241000 -57.541868 -0.041329 49.525325 -0.010958 0.692722 0.036059 0.720220
1679941062.574000 -58.242377 -0.027933 48.811808 -0.015978 0.693649 0.034456 0.719312
1679941062.674000 -57.998285 0.394856 49.684544 -0.004830 0.709381 0.035310 0.703923
1679941062.710000 -57.025241 0.301293 49.473753 -0.003801 0.711725 0.037021 0.701472
1679941062.774000 -56.207749 0.180686 48.910584 -0.003699 0.715673 0.038562 0.697360
1679941062.809000 -57.175888 0.314339 49.122345 -0.002734 0.716792 0.041165 0.696066
1679941063.007000 -58.173128 0.247355 49.090319 -0.000180 0.716029 0.041213 0.696853
1679941063.210000 -58.415848 0.086818 50.047040 -0.001859 0.728677 0.041447 0.683600
1679941063.341000 -57.469723 -0.169920 49.849722 -0.005218 0.726001 0.043531 0.686295
1679941063.375000 -56.484284 -0.226540 49.689397 -0.006574 0.725075 0.044352 0.687208
1679941063.509000 -57.370959 0.050614 50.059523 -0.006074 0.723820 0.047829 0.688302
1679941063.540000 -56.451712 -0.155953 49.724390 -0.009408 0.723982 0.050070 0.687935
1679941063.907000 -57.437095 -0.046321 49.854774 -0.012733 0.722499 0.054930 0.689068
1679941064.040000 -58.301240 0.000201 49.353686 -0.015687 0.719832 0.061732 0.691220
1679941064.073000 -57.332167 -0.099405 49.127909 -0.016907 0.718631 0.064156 0.692220
1679941064.108000 -57.524993 0.097953 48.166729 -0.015676 0.709129 0.066173 0.701792
1679941064.177000 -56.580983 0.007079 47.849573 -0.014693 0.708109 0.069746 0.702497
1679941064.273000 -57.451677 0.160215 48.316951 -0.014312 0.710185 0.074432 0.699923
1679941064.376000 -58.408851 -0.008180 48.552451 -0.016715 0.712417 0.080935 0.696873
1679941064.408000 -57.430702 0.137415 48.404041 -0.019303 0.713269 0.080649 0.695967
1679941064.508000 -58.430562 0.132521 48.388057 -0.019303 0.713269 0.080649 0.695967
1679941064.608000 -59.332026 -0.074367 48.768267 -0.010196 0.714407 0.072921 0.695846
1679941064.708000 -60.290601 0.205848 48.819398 0.003569 0.715148 0.050467 0.697140
1679941064.875000 -61.170475 0.095271 49.281561 0.003974 0.719916 0.046223 0.692509
1679941064.974000 -60.265156 0.066142 48.857828 0.000225 0.718087 0.051769 0.694025
1679941065.108000 -59.306072 -0.130822 48.654450 -0.001743 0.711437 0.055296 0.700569
1679941065.243000 -60.298862 -0.027468 48.715151 -0.007448 0.708830 0.063584 0.702468
1679941065.341000 -61.280795 -0.104282 48.888091 -0.010497 0.712534 0.065786 0.698468
1679941065.374000 -60.322255 -0.282633 48.665848 -0.010142 0.714248 0.063680 0.696915
1679941065.407000 -61.316047 -0.314986 48.559404 -0.010540 0.715164 0.060405 0.696262
1679941065.441000 -62.244105 -0.117001 48.874855 -0.010066 0.717078 0.056487 0.694628
1679941065.508000 -63.173097 -0.010994 49.229449 -0.010491 0.718692 0.054209 0.693132
1679941065.640000 -64.070681 0.115009 49.651902 -0.009216 0.719926 0.054243 0.691867
1679941065.774000 -64.126999 0.123668 50.650277 -0.005199 0.732095 0.057389 0.678761
1679941065.975000 -65.035735 0.317423 51.019950 -0.005094 0.731504 0.061336 0.679054
1679941066.010000 -64.154776 0.087370 50.606446 -0.004440 0.731423 0.065386 0.678768
1679941066.142000 -65.061589 -0.007986 51.017052 -0.003384 0.734710 0.061284 0.675599
1679941066.209000 -65.783656 0.083187 50.331263 -0.001606 0.734704 0.056729 0.676010
1679941066.273000 -66.610023 -0.443434 50.530730 0.003070 0.738379 0.055010 0.672132
1679941066.376000 -67.603966 -0.540844 50.581609 0.001659 0.741598 0.050842 0.668914
1679941066.541000 -68.561797 -0.622652 50.857050 -0.000903 0.739823 0.054309 0.670605
1679941066.673000 -68.640260 -1.070013 49.966145 -0.011343 0.729577 0.069592 0.680254
1679941066.807000 -68.775644 -0.847951 50.931732 -0.010945 0.732851 0.063602 0.677321
1679941067.143000 -68.073534 -1.101988 50.266520 -0.010005 0.734823 0.065480 0.675017
1679941067.176000 -68.955814 -0.907248 50.695075 -0.009487 0.737102 0.067691 0.672316
1679941067.207000 -69.798865 -0.765811 51.213978 -0.008521 0.739449 0.070276 0.669480
1679941067.241000 -70.652337 -0.541805 51.684516 -0.007385 0.742005 0.073107 0.666355
1679941067.275000 -71.615343 -0.497542 51.950336 -0.005826 0.742940 0.076255 0.664975
1679941067.309000 -70.733372 -0.359631 51.499663 -0.005337 0.745123 0.078036 0.662325
1679941067.441000 -71.621061 -0.794878 51.649891 0.009946 0.752214 0.091480 0.652462
1679941067.540000 -71.541722 -0.823329 52.646333 0.010615 0.772066 0.086310 0.629565
1679941067.607000 -72.309947 -1.409711 52.903211 0.015588 0.777772 0.088678 0.622064
1679941067.642000 -73.263952 -1.284776 53.175729 0.014722 0.779587 0.084828 0.620348
1679941067.674000 -72.271870 -1.409021 53.157389 0.014596 0.781225 0.081476 0.618738
1679941067.740000 -73.101645 -1.329092 53.709732 0.013897 0.783162 0.080035 0.616489
1679941067.775000 -73.834711 -1.254115 54.385746 0.012675 0.785812 0.079906 0.613151
1679941067.974000 -73.412353 -0.743447 55.134633 0.021397 0.824081 0.066312 0.562171
1679941068.042000 -72.451674 -0.766727 54.857950 0.016715 0.825934 0.068296 0.559366
1679941068.074000 -72.307749 -0.609979 55.835045 0.015755 0.830516 0.065858 0.552863
1679941068.108000 -71.983005 -0.884027 54.929816 0.015755 0.830516 0.065858 0.552863
1679941068.212000 -71.795522 -0.506219 55.836520 0.018800 0.837946 0.054063 0.542743
1679941068.442000 -70.870198 -0.594364 55.467730 0.019376 0.838049 0.055298 0.542440
1679941068.475000 -69.931111 -0.623034 55.125248 0.020933 0.838704 0.056220 0.541273
1679941068.640000 -69.577543 -0.841662 56.034749 0.031262 0.847027 0.062314 0.526958
1679941068.708000 -68.693616 -0.849752 55.567194 0.036990 0.848402 0.068864 0.523549
1679941068.775000 -69.359562 -1.196711 56.227600 0.043995 0.849783 0.074214 0.520025
1679941068.841000 -68.520285 -1.262769 55.687924 0.044567 0.852442 0.073226 0.515747
1679941068.873000 -68.116351 -1.830721 56.405048 0.042477 0.860416 0.077168 0.501921
1679941068.909000 -68.865059 -2.197366 56.957324 0.045668 0.863447 0.078722 0.496162
1679941068.975000 -69.606609 -2.434314 57.584985 0.046129 0.868503 0.075897 0.487662
1679941069.041000 -69.434283 -2.557655 56.607697 0.045319 0.868274 0.075633 0.488186
1679941069.142000 -69.361727 -2.655132 57.600287 0.044455 0.871207 0.074242 0.483229
1679941069.307000 -69.797585 -2.524987 56.709731 0.043933 0.869661 0.073733 0.486132
1679941069.407000 -68.948599 -2.289520 56.236679 0.042261 0.873424 0.082712 0.478021
1679941069.441000 -68.574917 -2.951801 56.886097 0.038236 0.878341 0.089278 0.468064
1679941069.540000 -67.711481 -2.657109 56.476666 0.041193 0.883411 0.086198 0.458757
1679941069.607000 -67.450672 -3.258767 57.231640 0.038576 0.889863 0.091510 0.445289
1679941069.676000 -67.072491 -3.682557 58.054672 0.032918 0.898945 0.097140 0.425885
1679941069.774000 -66.626446 -3.282968 57.253815 0.030435 0.903823 0.103219 0.414153
1679941069.908000 -65.733874 -3.386740 56.815013 0.030092 0.903912 0.106420 0.413174
1679941069.973000 -64.846725 -3.427153 56.355303 0.030327 0.904919 0.111199 0.409678
1679941070.141000 -64.295658 -3.319243 55.527849 0.032667 0.900980 0.128683 0.413048
1679941070.207000 -63.469635 -3.367073 54.966246 0.027201 0.899151 0.133160 0.416000
1679941070.308000 -64.384247 -3.375780 55.370484 0.017055 0.896291 0.135551 0.421897
1679941070.375000 -65.365731 -3.498205 55.517799 0.013914 0.894171 0.135273 0.426574
1679941070.441000 -64.790624 -3.285129 54.727956 0.011515 0.889789 0.135253 0.435718
1679941070.576000 -65.235522 -3.651410 55.545211 0.012225 0.881121 0.145678 0.449727
1679941070.707000 -65.555777 -3.367748 54.641346 0.026133 0.848065 0.145304 0.508911
1679941070.840000 -66.204289 -2.905695 54.036416 0.045269 0.826234 0.132584 0.545629
1679941070.910000 -65.361170 -2.728886 53.528589 0.049100 0.821895 0.132433 0.551851
1679941071.143000 -66.269479 -2.840772 53.931647 0.050352 0.821327 0.127683 0.553700
1679941071.240000 -66.302378 -3.243807 54.846239 0.049598 0.825947 0.116929 0.549254
1679941071.275000 -67.260351 -3.115063 55.102584 0.051177 0.825624 0.112840 0.550448
1679941071.407000 -66.262446 -3.170952 55.069970 0.052711 0.823285 0.112823 0.553800
1679941071.507000 -67.030082 -3.367032 55.680124 0.053094 0.821220 0.112195 0.556948
1679941071.607000 -67.018684 -3.168857 56.660225 0.049177 0.822641 0.114265 0.554786
1679941071.676000 -67.478091 -3.284091 57.540944 0.050789 0.821910 0.117126 0.555127
1679941071.908000 -66.485690 -3.358565 57.638890 0.052786 0.821936 0.125168 0.553143
1679941072.076000 -65.587541 -3.328033 57.200259 0.053233 0.821819 0.121991 0.553984
1679941072.108000 -64.656361 -3.241897 56.846022 0.053266 0.822197 0.117991 0.554286
1679941072.142000 -65.639212 -3.124071 56.987869 0.054281 0.822462 0.114231 0.554581
1679941072.175000 -66.614975 -2.950143 57.120670 0.054746 0.823364 0.111618 0.553730
1679941072.443000 -67.540928 -2.919025 57.497023 0.055729 0.822592 0.113731 0.554349
1679941072.641000 -67.885919 -2.349071 56.751280 0.051115 0.814397 0.109224 0.567640
1679941072.707000 -68.756848 -2.431552 57.235716 0.052556 0.815900 0.103306 0.566456
1679941072.741000 -69.743376 -2.418560 57.398794 0.054561 0.815479 0.100732 0.567336
1679941073.040000 -70.700133 -2.129396 57.367185 0.055816 0.815650 0.104350 0.566314
1679941073.207000 -70.903224 -1.499896 56.617196 0.059227 0.809297 0.108696 0.574209
1679941073.345000 -71.762346 -1.641958 57.108854 0.055533 0.811689 0.113959 0.570167
1679941073.575000 -70.829031 -1.688188 56.752782 0.057282 0.820496 0.102284 0.559502
1679941073.608000 -71.364849 -1.747211 57.595050 0.056550 0.823844 0.102302 0.554632
1679941073.809000 -70.432387 -1.746399 57.233785 0.048793 0.833363 0.107225 0.540026
1679941073.841000 -69.536175 -1.717415 56.791107 0.046277 0.834809 0.110284 0.537391
1679941073.876000 -68.563979 -1.864453 56.608856 0.041981 0.837284 0.114371 0.533022
1679941073.940000 -67.596830 -1.871233 56.354735 0.034817 0.843023 0.122165 0.522662
1679941074.007000 -66.613948 -1.939139 56.183471 0.026188 0.850980 0.124301 0.509603
1679941074.040000 -65.816667 -1.782893 55.600436 0.023207 0.855100 0.123568 0.502987
1679941074.077000 -64.873605 -1.540108 55.373083 0.024448 0.859913 0.123101 0.494771
1679941074.242000 -64.498514 -1.276733 54.484297 0.017281 0.886343 0.119265 0.447072
1679941074.460000 -63.760670 -1.102447 53.832215 0.005777 0.911945 0.126204 0.390379
1679941074.626000 -62.971718 -1.199895 54.438893 0.003592 0.942358 0.131984 0.307455
1679941074.757000 -62.289913 -1.178094 53.707685 0.000681 0.946502 0.137349 0.292007
1679941074.825000 -61.586522 -1.656069 54.233786 0.001208 0.952950 0.150742 0.262987
1679941074.893000 -60.669625 -2.030738 54.096226 0.005340 0.956034 0.155884 0.248336
1679941074.927000 -61.149696 -2.168729 54.962534 0.005278 0.957564 0.155885 0.242369
1679941074.992000 -60.319549 -2.530123 55.387094 0.001651 0.964370 0.160714 0.210140
1679941075.024000 -59.888105 -2.448054 54.488696 -0.001315 0.965806 0.159869 0.204105
1679941075.058000 -59.311500 -2.332206 53.679927 -0.003576 0.967296 0.159309 0.197349
1679941075.123000 -59.234086 -2.015170 52.734679 -0.007119 0.970321 0.154553 0.185848
1679941075.156000 -59.428028 -2.445010 53.616509 -0.005560 0.971513 0.153314 0.180627
1679941075.191000 -59.874840 -2.576887 54.501364 -0.006625 0.972783 0.150368 0.176179
1679941075.290000 -59.088639 -2.938293 55.002637 -0.008091 0.977957 0.157524 0.136825
1679941075.391000 -59.025312 -2.844361 54.009074 -0.010131 0.979024 0.157327 0.129067
1679941075.491000 -59.218131 -3.062560 54.965740 -0.010041 0.980041 0.158518 0.119548
1679941075.592000 -59.177216 -3.308926 55.934053 -0.011392 0.982251 0.155529 0.104232
1679941075.625000 -59.422461 -3.410489 56.898180 -0.011218 0.982958 0.155480 0.097439
1679941075.757000 -58.434105 -3.354096 57.039505 -0.019329 0.986677 0.154533 0.047061
1679941075.792000 -58.387859 -3.450557 58.033766 -0.021237 0.986486 0.157685 0.039114
1679941075.857000 -57.391391 -3.504418 58.098196 -0.026720 0.986448 0.161186 0.015011
1679941076.026000 -57.223464 -3.952578 58.976235 -0.036258 0.986928 0.156919 -0.005932
1679941076.059000 -57.745907 -3.880318 59.825842 -0.040647 0.987174 0.154141 -0.008748
1679941076.124000 -57.416979 -3.851209 60.769748 -0.043860 0.987139 0.153292 -0.011591
1679941076.159000 -58.289146 -3.765921 60.288033 -0.047188 0.987021 0.153119 -0.010796
1679941076.258000 -59.204499 -3.480446 60.571992 -0.050412 0.985840 0.159124 -0.016044
1679941076.291000 -60.166381 -3.208903 60.539625 -0.051362 0.985989 0.158424 -0.009478
1679941076.357000 -59.958793 -3.056996 59.573275 -0.049366 0.986017 0.158941 -0.008403
1679941076.424000 -59.840726 -3.188690 60.557509 -0.046292 0.986510 0.156791 -0.008454
1679941076.490000 -59.733452 -3.297888 61.545724 -0.044093 0.986925 0.154577 -0.011824
1679941076.524000 -59.757163 -3.384323 62.541699 -0.042852 0.987014 0.154155 -0.014259
1679941076.591000 -59.624079 -3.671773 63.490204 -0.040534 0.986929 0.154661 -0.020206
1679941076.657000 -58.639130 -3.592975 63.644043 -0.035404 0.986992 0.152413 -0.036933
1679941076.724000 -58.567252 -3.690532 64.636674 -0.029359 0.987901 0.147352 -0.038425
1679941076.892000 -58.300309 -3.691625 65.600386 -0.029132 0.988081 0.146124 -0.038660
1679941076.923000 -58.800772 -3.577277 64.742212 -0.030975 0.988252 0.144870 -0.037564
1679941076.957000 -59.265257 -3.429833 63.868992 -0.033478 0.988514 0.142800 -0.036429
1679941076.990000 -59.551719 -3.366688 62.912983 -0.036762 0.988726 0.140759 -0.035445
1679941077.023000 -59.093693 -3.323218 63.800859 -0.038721 0.988845 0.139390 -0.035445
1679941077.091000 -59.385672 -3.265602 62.846171 -0.042468 0.988816 0.138854 -0.034042
1679941077.224000 -59.488043 -3.636943 63.769007 -0.041861 0.987479 0.148892 -0.031054
1679941077.357000 -59.530415 -3.579015 62.771586 -0.042749 0.987665 0.148220 -0.026854
1679941077.426000 -59.607150 -3.434410 61.785076 -0.042164 0.987864 0.146957 -0.027390
1679941077.458000 -59.533115 -3.730539 62.737350 -0.043124 0.987911 0.145775 -0.030364
1679941077.493000 -58.889998 -3.852477 63.493348 -0.042818 0.987860 0.144747 -0.036700
1679941077.590000 -58.577322 -3.926107 64.440349 -0.042690 0.986963 0.147965 -0.046773
1679941077.626000 -57.599898 -3.733400 64.353713 -0.041223 0.985535 0.148482 -0.070531
1679941077.792000 -57.797504 -3.656693 63.376437 -0.046108 0.984164 0.150410 -0.081683
1679941077.858000 -57.751839 -3.816904 64.362463 -0.046171 0.984168 0.148954 -0.084227
1679941077.923000 -57.696571 -3.451612 63.433212 -0.045970 0.984438 0.143700 -0.090106
1679941077.990000 -57.161454 -3.544508 64.272867 -0.047789 0.983906 0.141001 -0.098809
1679941078.093000 -56.178796 -3.392355 64.166883 -0.043489 0.979694 0.137569 -0.139226
1679941078.124000 -55.906270 -3.684151 65.083717 -0.039480 0.979162 0.136491 -0.145099
1679941078.193000 -55.709631 -3.911476 66.037476 -0.029485 0.978313 0.133243 -0.155819
1679941078.393000 -56.677450 -3.695237 65.908768 -0.019562 0.974324 0.137770 -0.177003
1679941078.490000 -56.187445 -4.152700 66.650807 -0.015356 0.972705 0.140974 -0.183672
1679941078.557000 -55.307252 -4.180750 66.177021 -0.019511 0.969947 0.146221 -0.193497
1679941078.657000 -54.717584 -4.529762 66.905363 -0.023357 0.966881 0.150772 -0.204605
1679941078.725000 -54.363332 -4.643116 67.833617 -0.027961 0.965427 0.149103 -0.211985
1679941078.824000 -53.391456 -4.619591 67.599301 -0.027183 0.962887 0.148822 -0.223522
1679941078.892000 -52.861195 -4.902891 68.398404 -0.026341 0.961806 0.148464 -0.228458
1679941078.991000 -53.661937 -4.778768 68.984412 -0.032694 0.963071 0.147201 -0.223063
1679941079.024000 -53.220978 -4.840871 69.879788 -0.033234 0.961861 0.149910 -0.226374
1679941079.158000 -53.411270 -4.197730 69.138061 -0.028490 0.959880 0.155935 -0.231306
1679941079.192000 -53.687958 -4.080948 70.091899 -0.031872 0.960596 0.154747 -0.228675
1679941079.225000 -53.299323 -4.087347 71.013268 -0.035678 0.961047 0.153308 -0.227184
1679941079.293000 -54.134065 -3.995257 71.556153 -0.042150 0.963344 0.150249 -0.218213
1679941079.390000 -53.671313 -4.033839 72.441801 -0.041633 0.962742 0.154051 -0.218317
1679941079.557000 -53.083166 -4.335165 73.192324 -0.039400 0.961802 0.154900 -0.222241
1679941079.591000 -52.168977 -4.201169 72.809826 -0.038230 0.959727 0.154083 -0.231778
1679941079.826000 -51.701902 -4.273060 73.691116 -0.037294 0.959887 0.150572 -0.233570
1679941079.923000 -50.737558 -4.163415 73.450243 -0.038717 0.955478 0.143002 -0.255173
1679941080.159000 -51.278840 -4.293129 72.619467 -0.042541 0.954780 0.141094 -0.258222
1679941080.257000 -50.746166 -4.298470 73.465771 -0.043052 0.954207 0.140118 -0.260773
1679941080.291000 -50.012491 -4.251818 74.143669 -0.043928 0.953237 0.139977 -0.264228
1679941080.324000 -49.170873 -4.435718 74.651468 -0.043132 0.952219 0.139554 -0.268223
1679941080.359000 -48.487896 -4.640127 75.352724 -0.042667 0.951152 0.139096 -0.272290
1679941080.491000 -47.889104 -4.310202 74.622930 -0.043874 0.941484 0.135912 -0.305304
1679941080.594000 -47.254081 -4.703699 75.287691 -0.037200 0.938011 0.134500 -0.317271
1679941080.657000 -46.535748 -4.930490 75.945387 -0.034441 0.934228 0.131822 -0.329628
1679941080.692000 -47.053332 -4.689312 75.124448 -0.034068 0.931685 0.132314 -0.336593
1679941080.757000 -46.353971 -5.179122 74.603891 -0.031099 0.925442 0.140142 -0.350642
1679941080.792000 -47.089287 -5.109295 73.929774 -0.030630 0.922829 0.142142 -0.356712
1679941080.891000 -46.376016 -5.130815 74.630332 -0.035907 0.916207 0.142156 -0.372918
1679941080.924000 -45.596399 -5.309770 75.230475 -0.037195 0.913840 0.142315 -0.378497
1679941080.958000 -46.237819 -5.458249 74.477790 -0.041890 0.910718 0.144713 -0.384572
1679941081.024000 -45.683446 -5.244801 73.673358 -0.044857 0.894673 0.141253 -0.421421
1679941081.192000 -45.342397 -4.585872 73.002912 -0.053076 0.877420 0.120033 -0.461422
1679941081.259000 -44.684534 -4.846878 72.296448 -0.048192 0.862323 0.123207 -0.488770
1679941081.293000 -45.610309 -4.779288 71.924462 -0.047962 0.858275 0.121314 -0.496333
1679941081.326000 -44.705158 -4.588021 72.304092 0.048164 -0.855024 -0.118169 0.502643
1679941081.391000 -44.189938 -4.317685 71.490786 0.051745 -0.845017 -0.105951 0.521577
1679941081.425000 -43.243148 -4.293765 71.811749 0.053425 -0.842200 -0.101059 0.526908
1679941081.494000 -42.368579 -3.897811 71.531840 0.057124 -0.834425 -0.095116 0.539837
1679941081.594000 -43.215967 -3.625765 71.075854 0.051354 -0.825739 -0.088901 0.554630
1679941081.659000 -42.317352 -4.014908 71.278483 0.048777 -0.821255 -0.084283 0.562190
1679941081.724000 -43.149866 -4.237192 70.771029 0.053204 -0.815764 -0.082042 0.570059
1679941081.792000 -42.210152 -4.532132 70.944079 0.052866 -0.811997 -0.079918 0.575742
1679941081.858000 -43.049343 -4.767952 70.454031 0.053928 -0.809296 -0.080649 0.579334
1679941082.024000 -43.944128 -4.548589 70.065137 0.044923 -0.797824 -0.072347 0.596845
1679941082.091000 -44.738627 -4.742326 69.489605 0.045722 -0.791582 -0.072461 0.605026
1679941082.157000 -43.784098 -4.448231 69.538402 0.048445 -0.784801 -0.069389 0.613942
1679941082.225000 -43.893424 -4.297529 68.555887 0.046430 -0.768800 -0.063241 0.634659
1679941082.290000 -42.971449 -4.208581 68.178990 0.039385 -0.759656 -0.066080 0.645760
1679941082.391000 -42.108691 -3.910083 68.587091 0.038980 -0.757595 -0.069343 0.647860
1679941082.525000 -42.339877 -4.260720 67.679563 0.040052 -0.741349 -0.080184 0.665107
1679941082.593000 -42.451774 -4.471663 66.708490 0.033249 -0.730748 -0.086836 0.676284
1679941082.657000 -43.383636 -4.609410 66.372844 0.031847 -0.724359 -0.088890 0.682926
1679941082.857000 -42.417329 -4.353645 66.401733 0.030375 -0.711246 -0.086096 0.696989
1679941082.927000 -42.464472 -3.881676 65.521379 0.032279 -0.688028 -0.067467 0.721819
1679941082.994000 -41.683373 -3.479184 65.044007 0.035225 -0.675755 -0.059166 0.733903
1679941083.091000 -40.821327 -3.708326 64.591933 0.022130 -0.662143 -0.054196 0.747087
1679941083.127000 -39.837014 -3.556958 64.501295 0.019525 -0.658642 -0.053825 0.750275
1679941083.191000 -40.782405 -3.860683 64.383025 0.021239 -0.651149 -0.057686 0.756457
1679941083.361000 -41.195315 -4.244706 63.557173 0.017930 -0.632069 -0.069607 0.771571
1679941083.424000 -42.186019 -4.380568 63.563902 0.018914 -0.627615 -0.072851 0.774877
1679941083.457000 -41.252910 -4.201352 63.875651 0.020124 -0.625185 -0.073782 0.776721
1679941083.591000 -42.215544 -4.450806 63.981046 0.025074 -0.623754 -0.072284 0.777867
1679941083.759000 -41.334109 -4.520293 63.513880 0.033487 -0.620312 -0.055386 0.781681
1679941083.857000 -40.372454 -4.249769 63.558995 0.036850 -0.618785 -0.054956 0.782769
1679941083.923000 -41.116399 -4.684845 64.066198 0.036658 -0.617221 -0.059808 0.783656
1679941084.391000 -42.095167 -4.870703 63.979770 0.023602 -0.608160 -0.055211 0.791540
1679941084.423000 -41.155716 -4.559978 64.124272 0.023975 -0.606197 -0.051012 0.793314
1679941084.458000 -40.311241 -4.131401 63.803051 0.027171 -0.602916 -0.044885 0.796077
1679941084.592000 -39.823095 -3.616036 63.098697 0.035023 -0.585591 -0.027685 0.809377
1679941084.625000 -40.742489 -3.935429 63.328269 0.035205 -0.582382 -0.029529 0.811616
1679941084.760000 -41.671761 -4.275606 63.184274 0.041353 -0.571020 -0.043200 0.818755
1679941084.857000 -42.611796 -4.513153 63.429028 0.038908 -0.575582 -0.048047 0.815403
1679941084.958000 -43.534081 -4.820947 63.662809 0.037284 -0.582426 -0.053203 0.810284
1679941085.024000 -42.627815 -4.640673 63.280469 0.037100 -0.584172 -0.055550 0.808877
1679941085.056000 -43.541492 -4.921188 63.574590 0.038055 -0.586677 -0.056327 0.806963
1679941085.257000 -44.396664 -5.238482 63.984473 0.041621 -0.592170 -0.062480 0.802308
1679941085.324000 -45.345312 -5.533438 64.098793 0.041529 -0.593984 -0.062695 0.800954
1679941085.359000 -46.317806 -5.765391 64.120055 0.041545 -0.594713 -0.062630 0.800417
1679941085.391000 -47.272571 -6.060190 64.081108 0.040757 -0.595844 -0.063834 0.799521
1679941085.623000 -46.292635 -5.922027 64.224757 0.031061 -0.604964 -0.057600 0.793559
1679941085.657000 -45.317250 -5.794075 64.045166 0.030406 -0.608728 -0.055812 0.790829
1679941085.759000 -44.327686 -5.790109 63.901127 0.032025 -0.619063 -0.051627 0.782988
1679941085.791000 -45.093849 -5.975413 64.516477 0.033248 -0.625466 -0.046873 0.778132
1679941085.859000 -44.124960 -5.978292 64.269000 0.036427 -0.634460 -0.038879 0.771118
1679941085.927000 -43.167308 -5.705794 64.361991 0.035554 -0.639175 -0.036484 0.767372
1679941085.992000 -44.123639 -5.805236 64.636838 0.035903 -0.647161 -0.037029 0.760607
1679941086.093000 -45.070746 -6.064343 64.826186 0.037894 -0.661222 -0.038235 0.748256
1679941086.157000 -44.078069 -5.951935 64.870429 0.043064 -0.672455 -0.039294 0.737838
1679941086.191000 -44.013983 -5.396388 65.699441 0.050742 -0.687642 -0.034648 0.723445
1679941086.225000 -44.965535 -5.167766 65.905063 0.058385 -0.692308 -0.038802 0.718189
1679941086.259000 -45.955590 -5.205887 66.040486 0.062458 -0.698938 -0.040552 0.711295
1679941086.291000 -46.950891 -5.142279 66.113488 0.065765 -0.705224 -0.044081 0.704550
1679941086.358000 -47.944019 -5.045699 66.179581 0.072352 -0.718521 -0.049623 0.689949
1679941086.393000 -47.002036 -4.797380 66.405424 0.073266 -0.725744 -0.051248 0.682130
1679941086.459000 -47.964634 -4.537101 66.330199 0.082887 -0.734959 -0.060699 0.670284
1679941086.491000 -48.927605 -4.269396 66.298253 0.089042 -0.737509 -0.067008 0.666079
1679941086.526000 -48.658422 -4.535150 67.223950 0.090107 -0.749229 -0.074684 0.651889
1679941086.660000 -49.630638 -4.314661 67.302567 0.104582 -0.759531 -0.081496 0.636815
1679941086.724000 -48.650148 -4.164060 67.428896 0.108527 -0.769903 -0.081077 0.623617
1679941086.858000 -48.663894 -4.945932 68.052184 0.099159 -0.795197 -0.114046 0.587216
1679941086.891000 -49.661215 -5.006818 68.011644 0.102605 -0.798790 -0.118928 0.580743
1679941086.994000 -48.809420 -4.839692 68.508146 0.112471 -0.810807 -0.120400 0.561645
1679941087.126000 -47.884584 -4.686398 68.856254 0.117383 -0.823422 -0.117706 0.542533
1679941087.458000 -48.745686 -4.641148 68.349840 0.110096 -0.828664 -0.123411 0.534756
1679941087.623000 -49.698800 -4.848579 68.129508 0.101837 -0.832692 -0.139561 0.526094
1679941087.659000 -48.754402 -4.983038 68.429564 0.101847 -0.833919 -0.142245 0.523424
1679941087.691000 -49.680243 -5.315464 68.249809 0.104560 -0.835959 -0.143665 0.519231
1679941087.757000 -49.003462 -5.181530 68.973708 0.109973 -0.839421 -0.141413 0.513108
1679941087.823000 -48.636811 -4.889620 69.857085 0.119831 -0.846213 -0.134790 0.501394
1679941087.858000 -47.718839 -4.808628 70.245374 -0.122419 0.848366 0.132982 -0.497598
1679941087.958000 -46.817036 -4.734922 70.671190 -0.122312 0.851600 0.132884 -0.492096
1679941087.991000 -46.210095 -4.541469 71.442033 -0.121657 0.853894 0.133223 -0.488177
1679941088.024000 -45.587175 -4.329550 72.195067 -0.120270 0.856412 0.133070 -0.484134
1679941088.091000 -46.474904 -4.348422 71.735088 -0.121909 0.859547 0.134899 -0.477619
1679941088.190000 -45.617172 -4.389236 72.247562 -0.121819 0.865223 0.136302 -0.466873
1679941088.225000 -46.283080 -4.634315 71.542933 -0.119355 0.866602 0.136663 -0.464842
1679941088.258000 -45.660882 -4.472036 72.308788 -0.117278 0.867700 0.138581 -0.462750
1679941088.292000 -46.115136 -4.685843 71.443953 -0.115247 0.868512 0.141183 -0.460948
1679941088.357000 -47.008957 -4.733267 70.998044 -0.115731 0.869943 0.145276 -0.456837
1679941088.392000 -47.857000 -4.876478 70.487835 -0.115883 0.871772 0.143940 -0.453724
1679941088.424000 -48.511278 -4.969058 69.737269 -0.117407 0.873992 0.140935 -0.449990
1679941088.458000 -47.754567 -4.957410 70.390915 -0.120400 0.875466 0.137978 -0.447241
1679941088.557000 -48.559986 -4.753885 69.834248 -0.128015 0.877205 0.134039 -0.442896
1679941088.625000 -48.082278 -5.631586 69.796353 -0.122079 0.876740 0.140933 -0.443353
